epoch,split,mean_iou,mean_dice,fire_iou,fire_dice,fire_precision,fire_recall,iou_background,dice_background,precision_background,recall_background,iou_fire,dice_fire,precision_fire,recall_fire,detection_accuracy,detection_precision,detection_recall,detection_f1,detection_tp,detection_fp,detection_tn,detection_fn,loss,ce_loss,dice_loss
0,train,0.7159661054611206,0.8340388536453247,0.6827470660209656,0.8114672303199768,0.7577842473983765,0.8733361959457397,0.7491852045059204,0.8566105365753174,0.9053923487663269,0.8128165602684021,0.6827470660209656,0.8114672303199768,0.7577842473983765,0.8733361959457397,0.900932860215355,0.9058807172381648,0.9883209463084603,0.9453063338292285,6516,677,341,77,0.28273714183508847,0.34690115910743463,0.21857312384272823
0,val,0.856662392616272,0.9200894832611084,0.7636756300926208,0.8660046458244324,0.7874024510383606,0.9620398879051208,0.9496491551399231,0.9741743803024292,0.9932849407196045,0.95578533411026,0.7636756300926208,0.8660046458244324,0.7874024510383606,0.9620398879051208,0.6437659028983677,0.536770920932569,0.9814528578339214,0.693988613174179,635,548,377,12,0.22635244149150271
1,train,0.777569055557251,0.8745561242103577,0.7479841709136963,0.855824887752533,0.8086163997650146,0.9088873863220215,0.8071538805961609,0.8932873606681824,0.9336313605308533,0.8562856912612915,0.7479841709136963,0.855824887752533,0.8086163997650146,0.9088873863220215,0.9210353434606444,0.9289215684935234,0.9835139671830996,0.9554380707412881,6443,493,567,108,0.22316685234423445,0.28084152666147516,0.1654921787626603
1,val,0.8012111186981201,0.8846504092216492,0.6807857155799866,0.810080349445343,0.6882010698318481,0.9844194054603577,0.9216365218162537,0.9592204689979553,0.9971381425857544,0.9240808486938477,0.6807857155799866,0.810080349445343,0.6882010698318481,0.9844194054603577,0.7302798977542748,0.6069031633682616,0.9783616677305075,0.7491119526020977,633,410,515,14,0.23187624753424615
2,train,0.8031752109527588,0.8905864953994751,0.7756282687187195,0.8736380934715271,0.8340330123901367,0.9171921610832214,0.8307221531867981,0.9075349569320679,0.9402052164077759,0.8770589232444763,0.7756282687187195,0.8736380934715271,0.8340330123901367,0.9171921610832214,0.93391144383998,0.9436414073669672,0.982218844835529,0.9625432486613004,6463,386,645,117,0.19953705184161663,0.2520399906930803,0.14703411164403962
2,val,0.8753805756568909,0.9315149188041687,0.7935390472412109,0.8848862648010254,0.8129956722259521,0.9707242846488953,0.9572221040725708,0.978143572807312,0.9948464632034302,0.9619923233985901,0.7935390472412109,0.8848862648010254,0.8129956722259521,0.9707242846488953,0.8097964371438954,0.6959459451622231,0.955177741954903,0.8052112376605359,618,270,655,29,0.17855603266695533
3,train,0.8155962824821472,0.898208498954773,0.7896482348442078,0.8824619650840759,0.8458247184753418,0.9224167466163635,0.8415443301200867,0.91395503282547,0.9438850283622742,0.8858647346496582,0.7896482348442078,0.8824619650840759,0.8458247184753418,0.9224167466163635,0.9352253316337898,0.9460294116255838,0.980789754386219,0.963095540141562,6433,367,685,126,0.18988476371189125,0.24218624000664518,0.13758328794932165
3,val,0.8643317222595215,0.9248026609420776,0.7757576107978821,0.8737201690673828,0.7995063066482544,0.9631215929985046,0.9529058933258057,0.9758852124214172,0.9934960007667542,0.9588876962661743,0.7757576107978821,0.8737201690673828,0.7995063066482544,0.9631215929985046,0.797709923156673,0.6763129681925906,0.9752704776270935,0.7987336925872179,631,302,623,16,0.16607913314694106
4,train,0.8186430931091309,0.900056004524231,0.7927513122558594,0.8843963146209717,0.8452330231666565,0.9273650646209717,0.8445348143577576,0.9157156944274902,0.9477313756942749,0.8857924938201904,0.7927513122558594,0.8843963146209717,0.8452330231666565,0.9273650646209717,0.9323347784874083,0.9453194649412601,0.9774158855465638,0.9610992809446204,6362,368,734,147,0.18407960406684576,0.23392282529663638,0.1342363830874948
4,val,0.8349462151527405,0.9065132141113281,0.7305923700332642,0.844326376914978,0.7464796304702759,0.9716935157775879,0.9393000602722168,0.9687000513076782,0.9949207901954651,0.943825900554657,0.7305923700332642,0.844326376914978,0.7464796304702759,0.9716935157775879,0.7894402030601525,0.6695278962773306,0.9644513122651448,0.7903731694997547,624,308,617,23,0.18367229198867624
5,train,0.8249524831771851,0.9038639068603516,0.7992677688598633,0.8884367346763611,0.84931880235672,0.9313320517539978,0.8506371974945068,0.9192910194396973,0.9509776830673218,0.8896480798721313,0.7992677688598633,0.8884367346763611,0.84931880235672,0.9313320517539978,0.9387728286770762,0.9518090152799809,0.978506097411813,0.9649724404198661,6419,325,726,141,0.17797602214576566,0.22742010352491332,0.12853194184663916
5,val,0.8920007944107056,0.941389799118042,0.8201133608818054,0.9011673331260681,0.840086042881012,0.9718273878097534,0.9638882875442505,0.9816122055053711,0.9950729608535767,0.9685106873512268,0.8201133608818054,0.9011673331260681,0.840086042881012,0.9718273878097534,0.8562340961474337,0.755771566517896,0.9613601221617308,0.8462580094176595,622,201,724,25,0.1495186308342399
6,train,0.833626389503479,0.9090791344642639,0.8096755743026733,0.894829511642456,0.8590224981307983,0.9337515234947205,0.8575772047042847,0.9233287572860718,0.9522662162780762,0.8960980772972107,0.8096755743026733,0.894829511642456,0.8590224981307983,0.9337515234947205,0.9435028247347913,0.9550761044842505,0.9808772194595724,0.9678042318998182,6463,304,718,126,0.16954649379085593,0.2170024155443456,0.12209057119213232
6,val,0.8797705173492432,0.934154212474823,0.8006948828697205,0.8893176913261414,0.817226231098175,0.9753587245941162,0.9588462114334106,0.9789907336235046,0.9956626892089844,0.9628680348396301,0.8006948828697205,0.8893176913261414,0.817226231098175,0.9753587245941162,0.7958015262113222,0.6764069256748843,0.9659969073168517,0.7956710613173477,625,299,626,22,0.1670457579270758
7,train,0.8360444903373718,0.9105060696601868,0.811435341835022,0.8959032297134399,0.8602268099784851,0.9346668720245361,0.8606536388397217,0.9251089096069336,0.9535607099533081,0.8983057737350464,0.811435341835022,0.8959032297134399,0.8602268099784851,0.9346668720245361,0.9406122715884099,0.9545319903799567,0.977996964950228,0.9661215206157037,6445,307,714,145,0.16557715695445277,0.21054446349750047,0.12060984981661084
7,val,0.9009085297584534,0.9465653896331787,0.8339734077453613,0.9094716906547546,0.867243766784668,0.9560223817825317,0.9678436517715454,0.983659029006958,0.9923813939094543,0.9750888347625732,0.8339734077453613,0.9094716906547546,0.867243766784668,0.9560223817825317,0.8982188289451534,0.8303934859831839,0.9459041716446612,0.8843925644204498,612,125,800,35,0.1518992634885239
8,train,0.8406995534896851,0.9132704734802246,0.8166130185127258,0.8990500569343567,0.8617078065872192,0.9397753477096558,0.8647860288619995,0.9274908900260925,0.9572876691818237,0.8994930386543274,0.8166130185127258,0.8990500569343567,0.8617078065872192,0.9397753477096558,0.9437656022935533,0.9560961137709736,0.9799331102189216,0.9678673677985972,6446,296,737,132,0.16046640223690442,0.20593625063687063,0.1149965537195446
8,val,0.8684762716293335,0.9273529648780823,0.782784640789032,0.8781595230102539,0.799141526222229,0.9745184779167175,0.9541678428649902,0.9765464067459106,0.9954942464828491,0.9583064913749695,0.782784640789032,0.8781595230102539,0.799141526222229,0.9745184779167175,0.8282442742822873,0.7139614066810881,0.9721792875236797,0.8232979399681838,629,252,673,18,0.16192236407236618
9,train,0.8392399549484253,0.9124146103858948,0.8155983090400696,0.8984348177909851,0.8650214672088623,0.9345331192016602,0.862881600856781,0.9263944029808044,0.9530743956565857,0.9011675119400024,0.8155983090400696,0.8984348177909851,0.8650214672088623,0.9345331192016602,0.9406122715884099,0.9552260932609005,0.9772485968485896,0.9661113607690301,6443,302,716,150,0.16298225874222128,0.20789022213082856,0.11807429602667063
9,val,0.8822764158248901,0.9356491565704346,0.804706335067749,0.8917864561080933,0.8209770917892456,0.9759634733200073,0.9598464965820312,0.9795119166374207,0.9957726001739502,0.9637737274169922,0.804706335067749,0.8917864561080933,0.8209770917892456,0.9759634733200073,0.8568702284625507,0.7548309169627646,0.9659969073168517,0.8474571334989359,625,203,722,22,0.15346265441239482
10,train,0.8488591909408569,0.9180340766906738,0.8226297497749329,0.9026844501495361,0.8665555715560913,0.9419569969177246,0.8750886917114258,0.9333837032318115,0.9608052372932434,0.9074841141700745,0.8226297497749329,0.9026844501495361,0.8665555715560913,0.9419569969177246,0.9436342135141723,0.9551549462224143,0.9804251413090036,0.9676245848386901,6411,301,771,128,0.1513582345160867,0.1939609132378417,0.10875555622477491
10,val,0.9007136821746826,0.9464725255966187,0.834174394607544,0.9095911979675293,0.8544682264328003,0.9723167419433594,0.9672529101371765,0.983353853225708,0.9951744079589844,0.9718109369277954,0.834174394607544,0.9095911979675293,0.8544682264328003,0.9723167419433594,0.8893129765335158,0.8083441971208029,0.958268932058317,0.8769443397018709,620,147,778,27,0.1398651898283549
11,train,0.8424492478370667,0.914324164390564,0.8197896480560303,0.9009718894958496,0.8683939576148987,0.9360893964767456,0.865108847618103,0.9276764988899231,0.9538094997406006,0.9029374122619629,0.8197896480560303,0.9009718894958496,0.8683939576148987,0.9360893964767456,0.9438969910729342,0.9575450616777081,0.9783866056349487,0.9678531474318652,6428,285,756,142,0.16145628985768856,0.20721254497766495,0.1157000337829109
11,val,0.8977487087249756,0.9447351098060608,0.8290063738822937,0.9065101146697998,0.8580536246299744,0.9607670903205872,0.9664911031723022,0.9829601049423218,0.993182897567749,0.972945511341095,0.8290063738822937,0.9065101146697998,0.8580536246299744,0.9607670903205872,0.886132314957931,0.803896102852083,0.9567233370066099,0.8736762844681982,619,151,774,28,0.14795512958156942
12,train,0.8487389087677002,0.9179853796958923,0.8238481283187866,0.9034174680709839,0.870241641998291,0.9392231106758118,0.8736297488212585,0.9325532913208008,0.9580589532852173,0.9083703756332397,0.8238481283187866,0.9034174680709839,0.870241641998291,0.9392231106758118,0.9499408749244592,0.9646321443120979,0.9782082322974865,0.9713722551570825,6464,237,766,144,0.15158275874065502,0.1928856498835718,0.11027986725338366
12,val,0.8946942090988159,0.9429564476013184,0.8241772055625916,0.9036152958869934,0.8504242300987244,0.963904082775116,0.9652111530303955,0.9822976589202881,0.9937129616737366,0.9711416363716125,0.8241772055625916,0.9036152958869934,0.8504242300987244,0.963904082775116,0.8606870223532525,0.7622549010266484,0.9613601221617308,0.8503070926595425,622,194,731,25,0.14411504246821308
