epoch,split,mean_iou,mean_dice,fire_iou,fire_dice,fire_precision,fire_recall,iou_background,dice_background,precision_background,recall_background,iou_fire,dice_fire,precision_fire,recall_fire,detection_accuracy,detection_precision,detection_recall,detection_f1,detection_tp,detection_fp,detection_tn,detection_fn,loss,ce_loss,dice_loss
0,train,0.7373476624488831,0.8484909534454346,0.7079821228981018,0.829027533531189,0.7726436257362366,0.8942884802818298,0.7667132019996643,0.8679543733596802,0.9197943210601807,0.8216460943222046,0.7079821228981018,0.829027533531189,0.7726436257362366,0.8942884802818298,0.9151228483885004,0.9259894269287056,0.9806324707246735,0.9525274250211004,6481,518,484,128,0.258084825936611,0.31779409821356547,0.19837555452054287
0,val,0.8597940802574158,0.9220101833343506,0.7684234976768494,0.8690491914749146,0.7947479486465454,0.9586760401725769,0.9511646628379822,0.9749711751937866,0.9927098155021667,0.9578554034233093,0.7684234976768494,0.8690491914749146,0.7947479486465454,0.9586760401725769,0.7894402030601525,0.6702586199673938,0.9613601221617308,0.789840784754139,622,306,619,25,0.1895662471275739
1,train,0.795891523361206,0.8860684633255005,0.7674916982650757,0.8684529662132263,0.8239330053329468,0.9180588126182556,0.8242913484573364,0.9036839008331299,0.9409082531929016,0.8692928552627563,0.7674916982650757,0.8684529662132263,0.8239330053329468,0.9180588126182556,0.9279989487678362,0.936672423584244,0.9836759369734468,0.9595984385245827,6508,440,555,108,0.20472389129342652,0.2584560007451713,0.1509917816695045
1,val,0.8915538787841797,0.9411147832870483,0.8191048502922058,0.9005581140518188,0.8453251719474792,0.9635134339332581,0.9640028476715088,0.9816715121269226,0.9936378002166748,0.9699900150299072,0.8191048502922058,0.9005581140518188,0.8453251719474792,0.9635134339332581,0.8905852411637498,0.8170894515125642,0.9459041716446612,0.8767903323590066,612,137,788,35,0.14591130053605697
2,train,0.8138039112091064,0.897050142288208,0.7841475009918213,0.8790165185928345,0.8368282318115234,0.9256843328475952,0.8434603214263916,0.9150837659835815,0.9486517906188965,0.8838102221488953,0.7841475009918213,0.8790165185928345,0.8368282318115234,0.9256843328475952,0.9298383916791698,0.9387665196859373,0.9820276496187361,0.9599094100196716,6393,417,684,117,0.1884827702110555,0.2386586960530331,0.13830684413429067
2,val,0.8896088004112244,0.9399572610855103,0.8156797289848328,0.8984841704368591,0.8481522798538208,0.9551666378974915,0.963537871837616,0.9814304113388062,0.9922009706497192,0.9708911180496216,0.8156797289848328,0.8984841704368591,0.8481522798538208,0.9551666378974915,0.8759541979160597,0.7890025565358023,0.9536321469031961,0.8635404409728212,617,165,760,30,0.15185341240856984
3,train,0.82692551612854,0.9050724506378174,0.80272376537323,0.8905676603317261,0.8534379601478577,0.9310751557350159,0.8511272072792053,0.9195771813392639,0.9499499201774597,0.8910865187644958,0.80272376537323,0.8905676603317261,0.8534379601478577,0.9310751557350159,0.9354881091925518,0.9468934909841873,0.9797948873442835,0.9630627663819696,6401,359,719,132,0.17749302115823543,0.2266402540399748,0.12834578802605637
3,val,0.8809597492218018,0.9348507523536682,0.8023104071617126,0.8903132677078247,0.8240100145339966,0.9682201743125916,0.9596090912818909,0.9793882369995117,0.9944243431091309,0.9648001194000244,0.8023104071617126,0.8903132677078247,0.8240100145339966,0.9682201743125916,0.83396946511834,0.7244186038088156,0.9629057172134379,0.8268077371596384,623,237,688,24,0.164442266478683
4,train,0.8330147862434387,0.9086979031562805,0.8079904317855835,0.8937994241714478,0.8583426475524902,0.9323117733001709,0.858039140701294,0.9235963821411133,0.9518848657608032,0.8969408273696899,0.8079904317855835,0.8937994241714478,0.8583426475524902,0.9323117733001709,0.9353567204131708,0.9499702202278185,0.9761321907931254,0.9628730284711854,6380,336,739,156,0.17147724892349303,0.2195059094233673,0.1234485875157749
4,val,0.8819923996925354,0.9354581236839294,0.8037853240966797,0.8912206292152405,0.8288524746894836,0.9637384414672852,0.9601994752883911,0.9796956181526184,0.9936517477035522,0.9661262035369873,0.8037853240966797,0.8912206292152405,0.8288524746894836,0.9637384414672852,0.8734096686555918,0.7814070341942123,0.9613601221617308,0.8620923662292989,622,174,751,25,0.18572452084885704
